GRANDAX,2028-04-30
GRANULOKINE,2025-12-31
GRECE,2026-08-31
GRETIVIT,2025-09-30
GRIPALCÊ,2026-06-30
GRIPALCÊ UNO,2031-03-31
GRIPEMED,2027-08-31
GRIPEN F,2029-11-30
GRIPEOL,2025-05-31
GRIPINEW,2029-03-31
GRIPPHEEL,2028-04-30
GUACO EDULITO HERBARIUM,2027-08-31
GUACOLIN,2028-06-30
GUACONAT,2025-08-31
GUACOPLEX,2025-11-30
GUACOTOSS,2028-09-30
GUACOVITA,2028-05-31
GUAIASYL,2028-08-31
GUAIFENESINA,2028-12-31
GUAN-IPEN-131,2024-12-31
GULSHEN,2030-09-30
GYNAZOLE-1,2027-06-30
GYNBEN,2028-05-31
GYNERA,2028-06-30
GYNO-FUNGIX,2023-03-31
GYNO-ICADEN,2025-09-30
GYNOMAX,2026-12-31
GYNOPAC,2029-10-31
GYNOTRAN,2026-06-30
GYNPRO,2030-05-31
GÁZIA,2025-02-28
GÉSICO,2028-09-30
GÉSICO DUO,2030-04-30
H-FOR,2026-07-31
HAAR INTERN,2025-06-30
HAEMATE P,2027-03-31
HAEMOCOMPLETTAN P,2028-03-31
HAGIVAN,2026-10-31
HALDOL,2025-03-31
HALDOL DECANOATO,2026-08-31
HALEX ISTAR SOLUÇÃO GLICOFISIOLÓGICA,2025-01-31
HALIPREX,2022-05-31
HALO  DECANOATO,2029-12-31
HALOBEX,2026-07-31
HALOPER,2026-09-30
HAMAMELIS EC,2027-12-31
HAMAMELIS ORIENT,2025-06-30
HARIP,2030-02-28
HARMONET,2026-08-31
HARVONI,2027-12-31
HAVRIX,2026-11-30
HAZEX,2029-07-31
HC-ESQUELERAD,2028-07-31
HEBLAX,2027-12-31
HEBRIN,2029-04-30
HECLIVIR,2026-04-30
HEDD,2031-03-31
HEDERA 1FARMA,2028-10-31
HEDERA CATARINENSE,2028-12-31
HEDERA CIMED,2028-03-31
HEDERA HELIX VITAMEDIC,2030-01-31
HEDERA HERBARIUM,2031-03-31
HEDERA TEUTO,2030-04-30
HEDERAFLUX,2029-12-31
HEDERAX,2025-07-31
HEDRA EXPEC,2027-09-30
HEIMER,2025-12-31
HELIORAL,2026-07-31
HELLEVA,2027-10-31
HELMIBEN,2021-10-31
HELMIBEN MEB,2028-08-31
HELMILAB,2029-07-31
HELMIZOL,2026-08-31
HEMAREG,2021-10-31
HEMAREG B6,2021-10-31
HEMATOM,2025-01-31
HEMAX ERITRON,2030-05-31
HEMCIBRA,2028-07-31
HEMIFUMARATO DE ALISQUIRENO,2028-09-30
HEMO-8R,2028-10-31
HEMOBLOCK,2027-07-31
HEMOFOL,2029-05-31
HEMOLENTA,2027-12-31
HEMOLENTA COM GLICOSE,2028-01-31
HEMOPROCT,2025-07-31
HEMORROIMED,2027-08-31
HENETIX,2026-06-30
HEPA-MERZ,2027-08-31
HEPALIVE S.O.,2027-08-31
HEPAMAX-S,2028-11-30
HEPARINOX,2029-04-30
HEPAT,2030-08-31
HEPATECT,2026-08-31
HEPATOMED,2025-01-31
HEPATOPLANTAS,2029-12-31
HEPTAR,2027-03-31
HEPTRIS,2031-04-30
HERCEPTIN,2029-09-30
HERPESIL,2026-07-31
HERPFAR,2023-07-31
HERPSTAL,2029-01-31
HERVIRAX,2025-07-31
HERZATEN,2028-08-31
HERZUMA,2029-05-31
HETGEM,2030-08-31
HETORI,2029-07-31
HEXABRIX 320,2026-08-31
HEXOMEDINE,2029-11-30
HEZO,2030-07-31
HIBOR,2029-05-31
HICONAZOL,2025-05-31
HICOVAN,2029-08-31
HIDANTAL,2026-07-31
HIDAZOL,2028-03-31
HIDRAFIX 90,2023-08-31
HIDRALYTE,2026-11-30
HIDRION,2025-10-31
HIDROALERG,2027-03-31
HIDROBROMETO DE GALANTAMINA,2030-03-31
HIDROCIN,2029-10-31
HIDROCORTE,2028-08-31
HIDROCORTISONA,2026-04-30
HIDROFLUX,2028-06-30
HIDROGENOTARTARATO DE RIVASTIGMINA,2026-10-31
HIDROLESS,2025-06-30
HIDROMED,2027-03-31
HIDROPEEK,2026-03-31
HIDROQUINONA + TRETINOINA + FLUOCINOLONA  ACETONIDA,2029-03-31
HIDROQUINONA+ TRETINOINA + FLUOCINOLONA ACETONIDA,2029-02-28
HIDROSONE,2025-11-30
HIDROVENUS,2028-02-29
HIDROXINE,2025-12-31
HIDROXIUREIA,2027-06-30
HIFLOXAN,2025-05-31
HIGROTON,2023-02-28
HIMAAGIN,2026-09-30
HINCOMOX,2026-04-30
HINOUR,2027-10-31
HIOARISTON,2028-04-30
HIOSPAN COMPOSTO,2030-01-31
HIPERICIN,2026-01-31
HIPERTIL,2025-03-31
HIPODERMON,2027-03-31
HIPODERTRAT,2026-02-28
HIPOFITHY,2025-12-31
HIPOFOL,2028-07-31
HIPOGLÓS,2026-08-31
HIPOTEN,2027-03-31
HIPOVAS,2029-06-30
HIPOXOMIL,2030-05-31
HIPOXOMIL HCT,2030-06-30
HIPÉRICO HERBARIUM,2027-11-30
HIRUDOID,2028-11-30
HISBILA,2031-09-30
HISLAFI,2028-10-31
HISLOR,2029-04-30
HISOCEL,2028-11-30
HISTADIN,2025-07-31
HISTADIN D,2026-04-30
HISTAMIN EXPECTO,2026-03-31
HIXELIVIUM,2030-03-31
HIXILERG,2026-03-31
HIXIZINE,2029-06-30
HIZENTRA,2025-09-30
HIZOFITO,2025-04-30
HIZOLP,2026-10-31
HIZYNEO,2026-03-31
HOLLI,2031-01-31
HOLMES,2030-03-31
HOLMES H,2028-12-31
HOLOXANE,2028-03-31
HOMATROPIN,2028-06-30
HOMEOFLAN,2028-12-31
HOMEOPAX,2028-11-30
HOMINUS,2026-04-30
HORA H,2026-07-31
HORMOSKIN,2029-03-31
HORMOTROP,2030-01-31
HORMUS,2028-07-31
HOXIDRIN,2026-08-31
HUMALOG,2026-06-30
HUMALOG MIX,2026-08-31
HUMECTOL D,2026-11-30
HUMIRA,2028-04-30
HUMULIN 70N/30R,2026-07-31
HUMULIN N,2029-05-31
HUMULIN R,2026-08-31
HYALUDERMIN,2026-04-30
HYAX,2029-11-30
HYCAMTIN,2026-09-30
HYCIMET,2029-08-31
HYCLIN,2025-07-31
HYDREA,2029-08-31
HYFREN,2030-10-31
HYLINC,2025-07-31
HYLO-COMOD,2028-10-31
HYLO-GEL,2028-12-31
HYNALGIN,2029-10-31
HYPERATIV,2026-06-30
HYPERINAT,2025-07-31
HYPERIUM,2028-04-30
HYPLEX B,2029-03-31
HYPOCAÍNA,2027-09-30
HYPOCINA COMPOSTA,2026-04-30
HYPOFLOX,2026-08-31
HYPOMAGNE,2027-05-31
HYPOMOXATYL,2021-10-31
HYPONOR,2029-03-31
HYPOSIL,2026-03-31
HYPOVERIN,2029-08-31
HYRIMOZ,2029-11-30
HYSTIN,2028-03-31
HYTAMICINA,2026-11-30
HYTAS,2028-04-30
HYTOS PLUS,2026-07-31
HYTROPIN,2025-12-31
HYVIT K,2029-08-31
HYZAAR,2029-05-31
IBAN,2029-11-30
IBAND,2029-12-31
IBANESS,2029-08-31
IBANUNO,2030-06-30
IBUCAPS,2031-08-31
IBUFLEX,2024-04-30
IBULIV,2029-06-30
IBUPRIL,2026-09-30
IBUPROFENO ARGININA,2021-10-31
IBUPROMED,2028-01-31
IBUPROTRAT,2028-05-31
ICCOR,2030-03-31
ICLUSIG,2024-05-31
ICTUS,2027-01-31
IDA,2028-04-30
IDACIO,2030-08-31
IDELVION,2028-10-31
IFOSFAMIDA,2028-12-31
IGVENA,2029-08-31
ILARIS,2030-02-28
ILUDRAL,2029-12-31
IMBRUVICA,2025-07-31
IMENSE,2027-04-30
IMFINZI,2027-12-31
IMICIL,2026-07-31
IMIGRAN,2027-10-31
IMIPENÉM MONOIDRATADO + CILASTATINA SÓDICA,2026-08-31
IMIPRA,2029-09-30
IMMENSAE,2028-02-29
IMOSEC,2028-02-29
IMPERE,2023-04-30
IMPLANON,2025-04-30
IMUNEN,2029-02-28
IMUNO  BCG,2024-09-30
IMUNOFLAN,2028-11-30
IMUNOGLOBULIN,2025-09-30
IMUNOGLUCAN,2027-04-30
IMUNOMAX GEL,2025-04-30
IMUNOTRANSFERAN,2028-05-31
IMUNOTRAT PELARGONIUM,2029-12-31
IMURAN,2027-02-28
IMUSSUPREX,2026-08-31
INALADOR VICK,2029-10-31
INALAJET,2027-03-31
INALIDE,2027-04-30
INDAFIX,2026-10-31
INDAPEN SR,2028-05-31
INDATRAT,2021-10-31
INDATRAT SR,2027-01-31
INDEFA,2028-08-31
INDOCID,2025-08-31
INDOSSO,2030-02-28
INDUX,2026-10-31
INFALIVINA,2022-12-31
INFANRIX HEXA,2026-04-30
INFANRIX PENTA,2029-11-30
INFLADEX,2026-11-30
INFLUDO,2025-08-31
INFLUDORON WELEDA,2027-07-31
INFLUVAC,2026-01-31
INFLUVAC TETRA,2028-09-30
INFRALAX,2027-09-30
INGLESA SOBRAL,2025-02-28
INGRID,2025-12-31
INIBINA,2029-05-31
INICOX DP,2025-08-31
INILOK,2029-05-31
INIPARET,2028-06-30
INKEF,2031-03-31
INLACT,2029-01-31
INLYTA,2025-12-31
INNOVAIR,2025-07-31
INOTROPISA,2025-07-31
INOVELON,2026-09-30
INPRUV D,2029-09-30
INPRUV D K,2029-09-30
INSERIS XR,2031-04-30
INSETIVAC,2028-07-31
INSONOX,2026-12-31
INSOPIDEM,2026-09-30
INSULINA HUMANA RECOMBINANTE NPH,2027-03-31
INSULINA HUMANA RECOMBINANTE R,2027-03-31
INSULIV R,2028-03-31
INSUNORM N,2029-05-31
INSUNORM R,2029-05-31
INTELENCE,2029-02-28
INTERFERON ALFA  2A HUMANO RECOMBINANTE,2025-08-31
INTESTIN,2029-03-31
INTHOS,2028-07-31
INTIME,2028-08-31
INTRAFEM,2030-05-31
INTRATECT,2026-03-31
INVANZ,2026-10-31
INVOKANA,2029-08-31
INZELM,2030-03-31
INÁZY,2030-09-30
IOD-IPEN-131,2030-06-30
IODEX,2028-09-30
IOMERON,2026-07-31
IONCLOR,2026-07-31
IOPAMIRON,2026-02-28
IPAGLIN,2027-06-30
IPRANEO,2025-06-30
IPRAVENT,2028-11-30
IPSILON,2028-08-31
IQUEGO-  HIDROCLOROTIAZIDA,2026-11-30
IQUEGO-AMOXICILINA,2025-06-30
IQUEGO-CAPTOPRIL,2026-11-30
IQUEGO-IBUPROFENO,2027-07-31
IQUEGO-LAMIVUDINA,2028-04-30
IQUEGO-LAMIVUDINA + ZIDOVUDINA,2025-02-28
IRBE H,2025-11-30
IRBESARTANA,2025-11-30
IRBESARTANA+ HIDROCLOROTIAZIDA,2027-06-30
IRBESARTANA+HIDROCLOROTIAZIDA,2029-12-31
IRESSA,2025-07-31
IRIMAC,2027-03-31
IRNO,2030-12-31
IRO,2030-12-31
IROSÊ,2028-06-30
IRRITRATIL,2028-01-31
IRUXOL,2029-03-31
IRUXOL MONO,2028-03-31
ISENTRESS,2028-01-31
ISETIONATO DE HEXAMIDINA + CLORIDRATO DE TETRACAÍNA,2028-12-31
ISETIONATO DE HEXAMIDINA+CLORIDRATO DE TETRACAINA,2025-05-31
ISKEMIL,2029-10-31
ISOCLIM,2026-08-31
ISOFARMA SOLUÇÃO DE FOSFATO DE POTÁSSIO 2 MEQ/ML,2029-10-31
ISOFLAVINE,2027-11-30
ISOFLURANO,2028-04-30
ISOFORINE,2029-03-31
ISOIHN,2029-01-31
ISON,2030-09-30
ISONIAZIDA + RIFAMPICINA,2025-09-30
ISORAN,2027-03-31
ISORDIL,2029-10-31
ISOTRAT,2026-12-31
ISOTRETINOINA,2021-11-30
ISOVIT,2025-08-31
ISOY,2031-03-31
ISTARHES,2029-04-30
ITRALEX,2027-02-28
ITRASPOR,2027-01-31
IUMI,2025-12-31
IVAHART,2031-06-30
IVERLIV,2031-03-31
IVERNEO,2026-04-30
IVEVI,2030-09-30
IXIUM,2026-06-30
IZIZ,2029-12-31
IZONAX,2028-10-31
JAKAVI,2025-10-31
JANUMET,2028-06-30
JANUVIA,2026-11-30
JAQUE,2027-10-31
JARDIANCE,2029-07-31
JAVLOR,2027-02-28
JAYDESS,2028-10-31
JEVTANA,2025-10-31
JIVI,2030-02-28
JOFIX,2026-04-30
JP FISIOLÓGICO,2029-10-31
JP GLICOFISIOLÓGICO,2025-04-30
JP GLICOSE,2029-10-31
JP MANITOL,2029-12-31
JUGLINT,2031-02-28
JUMEXIL,2028-03-31
JUNNO,2028-09-30
KABIPAMOL,2030-04-30
KABIVEN,2028-01-31
KADCYLA,2029-01-31
KALETRA,2025-10-31
KALIST,2026-08-31
KALYAMON KIDS,2028-05-31
KALYDECO,2023-09-30
KALYME,2030-11-30
KAMPPI,2029-09-30
KAMRHO-D,2027-06-30
KANAKION MM,2026-08-31
KANJINTI,2029-05-31
KANUMA,2027-10-31
KAOSEC,2025-07-31
KARVIL,2027-06-30
KASKADIL,2026-07-31
KATRIZAN,2025-12-31
KAVA KAVA ASPEN,2029-10-31
KAVA KAVA HERBARIUM,2028-01-31
KAVIT,2029-06-30
KAVIUM,2026-05-31
KEFADIM,2025-01-31
KEFALOMAX,2027-04-30
KEFAZOL,2028-02-29
KEFERIM,2029-10-31
KEFLAXINA,2027-05-31
KEFLEX,2029-05-31
KEFLIN NEUTRO,2025-08-31
KEFORAL,2025-12-31
KEFOX,2029-03-31
KEFOZIL,2026-07-31
KEFTRON,2029-10-31
KELLY,2025-02-28
KELP,2028-06-30
KELTIX,2027-05-31
KELTRINA,2028-12-31
KEPPRA,2025-07-31
KEPPRA XR,2030-03-31
KEROXIME,2025-04-30
KESIMPTA,2031-05-31
KETAMIN,2027-12-31
KETONAZOL,2026-06-30
KETOSTERIL,2026-11-30
KEYTRUDA,2026-10-31
KIOS,2026-05-31
KISQALI,2028-07-31
KITAPEN,2026-05-31
KIVEXA,2027-07-31
KLAMY,2031-04-30
KLARICID,2026-12-31
KLIMAKT-HEEL T,2028-03-31
KLUFISAN,2024-02-29
KMUNE,2026-09-30
KNORTEX,2029-10-31
KOATE DVI,2030-10-31
KOIDE,2025-10-31
KOIDE D,2025-10-31
KOLEVAS,2026-02-28
KOLI D3,2029-02-28
KOLLANGEL FF,2029-10-31
KOLLANGEL TABS,2027-02-28
KOLPOCERVIX,2031-03-31
KOMPAZ,2029-01-31
KONECTA,2028-06-30
KOPAX,2027-05-31
KOSELUGO,2024-04-30
KOVALTRY,2030-01-31
KOZENIS,2029-10-31
KRONEL,2026-08-31
KTRIZ,2029-09-30
KTRIZ UNO,2027-10-31
KURAMED,2025-03-31
KWELL,2029-06-30
KYLEENA,2029-09-30
KYPROLIS,2026-06-30
LABCAÍNA,2026-01-31
LABEL,2027-08-31
LABEL GOTAS,2027-11-30
LABHI,2030-04-30
LABREA,2027-05-31
LACASS,2029-07-31
LACIPIL,2025-08-31
LACOSAMIDA,2028-04-30
LACOTEM,2028-10-31
LACRIBELL,2026-08-31
LACRIFILM,2028-01-31
LACRIL,2029-01-31
LACRILAX,2028-07-31
LACRIMA PLUS,2027-03-31
LACTASOL,2026-10-31
LACTO PURGA,2028-09-30
LACTON,2027-07-31
LACTOSAN,2028-06-30
LACTULIV,2029-01-31
LACTULONA,2029-05-31
LADIZAC,2031-08-31
LADOGAL,2026-06-30
LAFEPE BENZNIDAZOL,2026-11-30
LAFEPE LAMIVUDINA,2021-12-31
LAFEPE ZIDOVUDINA,2028-08-31
LAFEPE- ISONIAZIDA + RIFAMPICINA,2022-02-28
LAFEPE-DIDANOSINA,2026-04-30
LAFEPE-DIPIRONA SODICA,2023-07-31
LAFLUGI,2028-08-31
LAKESIAPRO,2030-11-30
LAMEZ,2028-12-31
LAMI,2025-10-31
LAMICTAL,2027-06-30
LAMISIL,2027-09-30
LAMISILATE,2029-03-31
LAMITOR CD,2027-04-30
LAMOSYN CD,2026-09-30
LAMUNETTE,2025-10-31
LAMZEDE,2023-04-30
LANEXAT,2029-10-31
LANPEXIO,2026-06-30
LANSOPRAZOL + CLARITROMICINA + AMOXICILINA,2025-06-30
LANTUS,2025-11-30
LANVIS,2028-04-30
LANZ,2029-06-30
LANZACOR,2026-08-31
LANZOPEPT,2028-03-31
LANZOPRAZOL + CLARITROMICINA + AMOXICILINA,2026-04-30
LAPSU,2031-08-31
LAQFA CAPTOPRIL,2028-05-31
LAQFA PIRAZINAMIDA,2028-12-31
LAQFA-ISONIAZIDA,2027-10-31
LARINGEX,2029-10-31
LARINORAL,2029-04-30
LARTRUVO,2027-12-31
LASTACAFT,2026-10-31
LATANIS,2027-03-31
LATISSE,2025-10-31
LATONAN,2026-06-30
LATUDA®,2027-10-31
LAVITAN,2027-04-30
LAVOLHO D,2028-12-31
LAXASENE BIONATUS,2025-12-31
LAXETTE,2026-06-30
LAXIME,2028-09-30
LEBAZI,2028-08-31
LEBENS,2029-03-31
LECTRUM,2027-06-30
LEDAR,2028-08-31
LEDROZON,2025-11-30
LEFLUN,2027-05-31
LEG ODT,2030-04-30
LEGALON,2026-06-30
LEGIFOL CS,2022-09-30
LEGRACE,2027-01-31
LEILA,2030-09-30
LEMIFLOX,2025-11-30
LEMOL,2026-06-30
LENAZEN,2025-09-30
LENITIVE,2031-03-31
LENVIMA,2026-08-31
LEPONEX,2025-03-31
LERCAN,2027-03-31
LERGIDRIN,2029-03-31
LESTALGYN,2025-08-31
LESTER,2025-04-30
LETNYZA,2031-07-31
LEUCOGEN,2028-02-29
LEUKERAN,2029-11-30
LEUPHILA,2026-11-30
LEUSTATIN,2025-09-30
LEVAQUIN,2028-01-31
LEVEMIR,2030-02-28
LEVERCTIN,2028-01-31
LEVIOSA,2026-10-31
LEVITRA,2028-03-31
LEVIXE,2025-12-31
LEVOBIOT,2027-10-31
LEVOFLOXACINO HEMI- HIDRATADO,2026-07-31
LEVOFLOXACINO HEMIHIDRATADO,2028-03-31
LEVOID,2026-12-31
LEVOLUKAST,2029-09-30
LEVONORGESTREL+ETINILESTRADIOL,2026-10-31
LEVORDIOL,2025-04-30
LEVORE,2028-04-30
LEVOTAC,2027-06-30
LEVOTIROXINA SÓDICA,2027-05-31
LEVOZINE,2029-09-30
LEVRASIDA,2029-09-30
LEXAPRASS,2029-02-28
LEXAPRO,2027-09-30
LEXMA,2026-02-28
LEXONEO,2025-05-31
LEXOTAN,2026-08-31
LFM METILDOPA,2026-05-31
LFM ZIPRASIDONA,2028-12-31
LFM – METFORMINA,2029-07-31
LFM- DICLOFENACO POTASSICO,2027-02-28
LFM- RANITIDINA,2026-09-30
LFM- ÁCIDO ASCÓRBICO,2029-04-30
LFM-ACICLOVIR,2027-03-31
LFM-CAPTOPRIL,2022-08-31
LFM-DAPSONA,2027-11-30
LFM-DIAZEPAM,2022-07-31
LFM-HIDROCLOROTIAZIDA,2026-08-31
LFM-LEFLUNOMIDA,2027-06-30
LFM-MEFLOQUINA,2028-04-30
LFM-MINOCICLINA,2200-01-31
LFM-PARACETAMOL,2026-07-31
LFM-PROPANOLOL,2026-05-31
LFM-RILUZOL,2027-05-31
LIACLYSAL,2027-12-31
LIARA,2026-09-30
LIBERAFLUX,2028-11-30
LIBERFEM,2028-04-30
LIBRACTAN,2025-02-28
LIBTAYO,2029-03-31
LICITRO,2028-12-31
LIDBACT,2030-02-28
LIDIAL,2025-09-30
LIDOCAINA,2025-02-28
LIDOCAÍNA + TETRACAÍNA,2031-02-28
LIDOGEL,2026-06-30
LIDOJET,2027-02-28
LIDOPASS,2030-06-30
LIDOSPORIN,2029-06-30
LIDOSTESIM,2026-08-31
LIFALTACROLIMUS,2026-05-31
LIFOS,2027-06-30
LILIYA,2029-05-31
LIMECICLINA,2027-06-30
LIMIAR,2030-08-31
LINADIB,2023-04-30
LINAMOX,2025-02-28
LINATRON,2029-02-28
LINEVIT,2028-06-30
LINOFEME,2027-11-30
LIORESAL,2026-08-31
LIPIBLOCK,2027-01-31
LIPIDEM,2027-05-31
LIPIDIL,2028-10-31
LIPIGRAN,2026-12-31
LIPIODOL UF,2026-07-31
LIPISTAT,2026-12-31
LIPISTATINA,2028-02-29
LIPLESS,2025-01-31
LIPOCLIN,2027-10-31
LIPOFUNDIN,2029-03-31
LIPOSIC,2028-04-30
LIPOVENOS,2025-06-30
LIPOVENOS  MCT,2025-05-31
LIPOXEN,2028-02-29
LIPTHAL,2026-06-30
LIPURO,2025-05-31
LIRIS,2030-08-31
LISADOR,2028-02-29
LISINOVIL,2026-08-31
LISOMUC,2028-09-30
LISON,2028-09-30
LITANE,2028-12-31
LITERATA,2031-04-30
LITOCIT,2026-11-30
LITREXATE,2026-12-31
LIVAH,2031-05-31
LIVALO,2027-09-30
LIVEPAX,2028-08-31
LIVIAL,2029-12-31
LIVIDEX,2031-06-30
LIVTÓS,2028-04-30
LIXIANA®,2028-03-31
LIZBI®,2031-08-31
LIZZY,2025-05-31
LOBEAT,2027-01-31
LOBIVON,2026-04-30
LOCERYL,2029-08-31
LODARZA HCT,2029-03-31
LODINA,2025-11-30
LOFERT,2027-06-30
LOJUXTA®,2023-12-31
LOKELMA,2030-08-31
LOMECAN,2029-01-31
LOMFER,2025-01-31
LOMICINA,2029-10-31
LONADIAL,2024-08-31
LONCORD,2027-09-30
LONGACTIL,2029-03-31
LONITEN,2029-09-30
LONIUM,2025-04-30
LONQUEX,2030-04-30
LONSURF®,2030-05-31
LOPID,2027-10-31
LOPRESSOR,2026-11-30
LORADINE,2028-08-31
LORADINE D,2025-10-31
LORASLIV,2026-08-31
LORATADINA+SULFATO DE PSEUDOEFEDRINA,2022-11-30
LORATAMED D,2030-04-30
LORAX,2026-10-31
"LORAZEPAM (PORT.344/98, LISTA B1)",2028-01-31
LORBRENA,2023-04-30
LORDOZY,2030-07-31
LOREDON,2025-04-30
LORITIL,2028-01-31
LORNOX,2026-04-30
LORSACOR,2026-07-31
LORSAR-HCT,2026-04-30
LOSACORON,2025-09-30
LOSARTAN POTASSICO,2029-01-31
LOSARTANA POTASSICA+HIDROCLOROTIAZIDA,2029-02-28
LOSARTEC,2028-01-31
LOSEC,2025-02-28
LOTANOL,2025-09-30
LOTANOL HCT,2030-07-31
LOTENSIN,2022-02-28
LOTEPROL,2025-07-31
LOVASTATINA,2023-09-30
LOVELLE,2028-02-29
LOWE,2030-05-31
LOXAM,2027-11-30
LOXONIN,2029-01-31
LOXONIN FLEX,2030-03-31
LOZAN,2026-03-31
LOZEPREL,2028-02-29
LQFEX MICONAZOL,2026-08-31
LUCENTIS,2027-09-30
LUDILI ED,2031-05-31
LUFTAFEM,2030-09-30
LUFTAGASTROPRO,2028-09-30
LUGANO,2025-11-30
LUMIDERM,2026-11-30
LUMIGAN,2026-04-30
LUMIGEST,2025-10-31
LUMIRARTE,2025-10-31
LUMOXITI,2023-08-31
LUNE,2028-05-31
LUNE SL,2029-12-31
LUPRON,2029-05-31
LUREND,2029-07-31
LUTAB,2029-09-30
LUVERIS,2026-09-30
LUVOX,2029-10-31
LUXTURNA,2025-08-31
LUZATI,2030-08-31
LYCERAH,2030-10-31
LYDIAN,2029-09-30
LYLLAS,2027-10-31
LYMPHOMYOSOT,2029-11-30
LYNC,2030-08-31
LYNOZ,2028-08-31
LYNPARZA,2027-01-31
LYNPARZA COMPRIMIDOS,2028-10-31
LYRABAX,2028-06-30
LYRICA,2029-12-31
LYSTATE,2027-02-28
LYSUGI,2030-09-30
LYUMJEV,2030-05-31
LYZAPIL,2026-01-31
LÉPTICO,2027-03-31
M-LIX,2029-12-31
M-M-R II,2029-10-31
MAALOX,2023-02-28
MABTHERA,2028-06-30
MACRODANTINA,2029-06-30
MAFUSA,2030-05-31
MAGNAZIA,2026-12-31
MAGNEN B6,2029-07-31
MAGNEVISTAN,2025-02-28
MAGNOPYROL,2028-09-30
MAGNOSTASE,2027-06-30
MAGNOSTON,2028-04-30
MAIZHER,2029-08-31
MALEATO DE DEXCLOFERNIRAMINA,2027-06-30
MALEATO DE DEXCLORFENIARAMINA + SULFATO DE PSEUDOEFEDRINA + GUAIFENES,2029-06-30
MALEATO DE FLUVOXAMINA,2025-01-31
MALEATO DE LEVOMEPROMAZINA,2027-06-30
MALEATO DE MIDAZOLAM,2028-11-30
MALVATRICIN,2029-10-31
MALVONA,2026-12-31
MAMADES,2029-09-30
MANIPAL,2025-11-30
MANITOL BAXTER,2029-04-30
MANITOL BEKER,2026-07-31
MANITOL FARMACE,2029-02-28
MANIVASC,2028-11-30
MANTIDAN,2026-08-31
MARACUGINA PI,2027-10-31
MARACUGINA PI (PASSIFLORA INCARNATA L),2029-07-31
MARACUGINA PI (PASSIFLORA INCARNATA L.),2029-09-30
MARACUJA CONCENTRIX,2025-08-31
MARACUJÁ HERBARIUM,2027-09-30
MARAVILHA CURATIVA DO DR. HUMPHERYS,2025-07-31
MARCA COMERCIAL,2027-12-31
MARESIS HT,2029-07-31
MAREVAN,2029-10-31
MARFARIN,2025-09-30
MASFEROL,2027-08-31
MASSAGEOL,2029-07-31
MATER FOLIC,2028-09-30
MATERSUPRE,2028-03-31
MATIZ,2028-09-30
MATURE,2028-09-30
MAVENCLAD,2029-09-30
MAVIRET,2028-04-30
MAXALGINA,2027-05-31
MAXALT,2028-09-30
MAXIDEX,2027-03-31
MAXIDRATE,2025-06-30
MAXIFLOX,2026-08-31
MAXIFLOX D,2026-08-31
MAXINOM,2026-05-31
MAXITROL,2027-03-31
MAXIVIEW,2027-05-31
MAXSULID,2028-06-30
MAXSULID 100,2029-08-31
MEALZ,2031-04-30
MECICLIN,2027-08-31
MECLIN,2028-04-30
MEDANSIEDADE,2031-05-31
MEDANTIACID,2030-11-30
MEDATO,2030-11-30
MEDCONSTIP,2030-05-31
MEDFERIDAS,2030-08-31
MEDICAÍNA,2028-02-29
MEDITIVOX,2030-02-28
MEDMULHER,2030-04-30
MEDOLHOS,2031-03-31
MEDTOM,2026-11-30
MEDTRIM,2028-12-31
MEFEX,2029-02-28
MEFLAGIN,2026-10-31
MEGOC,2029-04-30
MEGTOSS,2027-07-31
MEGY,2026-07-31
MEKINIST,2026-12-31
MEKTOVI,2031-06-30
MELAGRIÃO,2028-06-30
MELHORAL,2028-10-31
MELHORAL C,2024-03-31
MELIDRONATO,2029-10-31
MELIK,2030-04-30
MELISSA IFAL,2028-11-30
MELISSA LEGRAND,2028-12-31
MELOVAC,2027-06-30
MELOXIGRAN,2027-03-31
MELUREN,2027-08-31
MELXI,2026-01-31
MEMORALL,2028-08-31
MEMYXA,2026-06-30
MENAKA,2029-11-30
MENBEL,2028-09-30
MENELAT,2027-11-30
MENELAT ODT,2030-01-31
MENJUGATE,2026-02-28
MENOCOL,2030-01-31
MENOEX,2028-09-30
MENOGON,2029-02-28
MENOPUR,2027-03-31
MENORALIS,2029-09-30
MENOVITA,2029-09-30
MENQUADFI,2031-02-28
MENTALOL,2029-07-31
MENTELMIN,2028-11-30
MENVEO,2026-06-30
MEPACT,2029-10-31
MEPENOX,2028-05-31
MEPIADRE,2029-03-31
MEPISV,2027-08-31
MEPIVALEM AD,2027-06-30
MERACILINA,2026-10-31
MERCILON,2028-10-31
MERCILON CONTI,2027-10-31
MERIONAL HG,2028-01-31
MERITOR,2029-04-30
MEROMAX,2028-06-30
MERONEM,2025-07-31
MEROPENÉM TRI-HIDRATADO,2028-11-30
MESIDOX,2028-04-30
MESIGYNA,2025-06-30
MESILATO DE CODERGOCRINA,2029-12-31
MESILATO DE DESFERROXAMINA,2025-01-31
MESILATO DE DOXASOZINA,2023-06-30
MESOTEM,2028-12-31
MESTINON,2029-06-30
METADEX,2029-11-30
METADOXIL,2027-09-30
METALYSE,2026-09-30
METAMUCIL,2028-02-29
METAXON,2028-11-30
METGLIFOR XR,2026-10-31
METICORTEN,2029-10-31
METILSULFATO DE NEOSTIGMINA,2025-11-30
METIOCOLIN B 12,2028-11-30
